0,1,2,3,4
Multifamily  – Garden,Loan  #3,Cut-off  Date Balance:,,"$62,500,000"
12  Northeast 188th Street,Cottage  Cove Apartments,Cut-off  Date LTV:,,69.9%
"Miami,  FL 33179",,UW  NCF DSCR:,,1.26x
,,UW  NOI Debt Yield:,,8.4%
