0,1,2,3,4
Industrial  - Flex,Loan  #8,Cut-off  Date Balance:,,"$41,000,000"
Various,Arapaho  and Crystal Pointe Flex Portfolio,Cut-off  Date LTV:,,58.4%
"Various,  Various",,UW  NCF DSCR:,,1.87x
,,UW  NOI Debt Yield:,,11.7%
