0,1,2
Class of Notes,,Range of Assumed Interest Rates
Class A-1 Notes,,3.779% - 4.179%
Class A-2-A Notes,,3.76% - 4.15%
Class A-2-B Notes,,SOFR + 0.30% - SOFR + 0.70%(1)
Class A-3 Notes,,3.88% - 4.27%
Class A-4 Notes,,4.01% - 4.40%
Class B Notes,,4.22% - 4.61%
Class C Notes,,4.44% - 4.83%
