0,1,2,3,4
,,,,
Class A-1 Asset Backed Notes(2),,$,167670000.0,
Class A-2 Asset Backed Notes,,$,488470000.0,
Class A-3 Asset Backed Notes,,$,181120000.0,
Class B Asset Backed Notes,,$,197260000.0,
Class C Asset Backed Notes,,$,188490000.0,
Class D Asset Backed Notes,,$,144660000.0,
,,,,
Total,,$,1367670000.0,
,,,,
