0,1,2,3,4,5,6
Period,,Beginning  Aggregate Securitization  Value ($),,Monthly  Payment ($),,ALG  Residual  Value ($)
September 2025,,1439263269.41,,29486783.12,,0.00
October 2025,,1421950254.78,,29953752.91,,0.00
November 2025,,1404023831.10,,30087751.61,,0.00
December 2025,,1385811781.06,,30142120.09,,0.00
January 2026,,1367391318.95,,29917181.03,,7409921.95
February 2026,,1341630067.54,,29690173.23,,7567646.35
March 2026,,1315720202.28,,29274159.88,,13189269.55
April 2026,,1284385572.89,,28967459.53,,9951621.00
May 2026,,1256330253.66,,28555494.18,,13134320.00
June 2026,,1225266899.54,,28119567.40,,14117439.95
July 2026,,1193393608.05,,27591445.04,,17374624.50
August 2026,,1158521659.45,,26901734.77,,22920279.85
September 2026,,1118498807.20,,26187972.51,,23968969.10
October 2026,,1077802501.34,,25544899.07,,21495317.05
November 2026,,1039878698.04,,24751030.83,,27099912.10
December 2026,,996823395.77,,23521494.23,,42012984.75
January 2027,,939720381.35,,22828422.27,,22717582.15
February 2027,,902122845.16,,22032416.48,,26034995.20
March 2027,,861685889.21,,21157389.32,,28777399.45
April 2027,,819039526.92,,20274772.29,,28963300.15
May 2027,,776729163.81,,19252915.16,,33365323.20
June 2027,,730680759.63,,18438714.99,,28383890.45
July 2027,,690038495.61,,17142325.01,,46518452.80
August 2027,,632214293.41,,15867287.17,,43503407.95
September 2027,,578191077.52,,14311276.57,,54059222.15
October 2027,,514711111.67,,13030859.71,,43818270.80
November 2027,,462215579.31,,11878325.17,,38966130.15
December 2027,,415280697.43,,10656984.18,,42549758.45
January 2028,,365586537.37,,9211987.36,,48977843.40
February 2028,,310488959.40,,7527702.75,,56357948.50
March 2028,,249229527.27,,5885367.65,,53227628.97
April 2028,,192224597.06,,4299138.00,,51729460.78
May 2028,,137821898.00,,2612783.31,,53464389.75
June 2028,,82910468.50,,1096522.05,,47353865.20
July 2028,,35161365.62,,91121.40,,32610132.20
August 2028,,2757518.58,,57635.09,,976936.35
September 2028,,1746271.15,,21632.97,,1061352.00
October 2028,,678056.72,,0.00,,683791.95
November 2028,,0.00,,0.00,,0.00
