0,1,2,3,4
Office  – CBD,Loan  #7,Cut-off  Date Balance:,,"$28,750,000"
1688  Meridian Avenue,1688  Meridian Avenue,Cut-off  Date LTV:,,52.2%
"Miami  Beach, FL 33139",,UW  NCF DSCR:,,1.53x
,,UW  NOI Debt Yield:,,10.2%
