0,1,2,3,4
,,,,
AART 2022-3,AART 2022-3,AART 2022-3,AART 2022-3,
Vehicle Make,,Percentage of Aggregate Amount Financed,Percentage of Aggregate Amount Financed,
Chevrolet,,,18.69,%
Ford,,,12.84,%
Ram,,,7.93,%
Jeep,,,7.56,%
GMC,,,6.60,%
Toyota-Scion,,,5.46,%
Honda,,,4.94,%
Nissan,,,4.75,%
Dodge,,,3.42,%
Hyundai,,,2.98,%
