0,1,2,3,4
Retail  - Various,Loan  #15,Cut-off  Date Balance:,,"$20,800,000"
Various,Spokane  Retail Portfolio,Cut-off  Date LTV:,,68.0%
"Spokane  Valley, WA Various",,UW  NCF DSCR:,,1.44x
,,UW  NOI Debt Yield:,,10.3%
