0,1,2,3,4,5,6,7,8,9,10,11,12
,,Gross Charge-off  Current Period,Gross Charge-off  Current Period,,,Recoveries,,Net Charge-off,,Cumulative Net  Charge-off,Cumulative Net  Charge-off,
19-Nov,,$,318447.70,,,"($62,650.00)",,"$255,797.70",,,0.02,%
19-Dec,,$,1044640.93,,,"($290,209.78)",,"$754,431.15",,,0.09,%
20-Jan,,$,1220901.75,,,"($434,114.45)",,"$786,787.30",,,0.15,%
20-Feb,,$,1074947.64,,,"($424,323.62)",,"$650,624.02",,,0.21,%
20-Mar,,$,1211062.74,,,"($280,110.97)",,"$930,951.77",,,0.29,%
20-Apr,,$,891808.84,,,"($57,450.79)",,"$834,358.05",,,0.36,%
20-May,,$,966054.73,,,"($302,900.13)",,"$663,154.60",,,0.42,%
20-Jun,,$,1172762.73,,,"($482,721.24)",,"$690,041.49",,,0.48,%
20-Jul,,$,1075552.40,,,"($413,718.45)",,"$661,833.95",,,0.53,%
20-Aug,,$,809095.87,,,"($461,808.12)",,"$347,287.75",,,0.56,%
20-Sep,,$,1046969.21,,,"($461,315.15)",,"$585,654.06",,,0.61,%
20-Oct,,$,917564.65,,,"($621,039.63)",,"$296,525.02",,,0.64,%
20-Nov,,$,972992.76,,,"($326,203.58)",,"$646,789.18",,,0.70,%
20-Dec,,$,1002854.83,,,"($469,139.45)",,"$533,715.38",,,0.74,%
21-Jan,,$,856240.21,,,"($536,748.41)",,"$319,491.80",,,0.77,%
21-Feb,,$,577549.81,,,"($358,270.49)",,"$219,279.32",,,0.79,%
21-Mar,,$,476910.72,,,"($384,844.36)",,"$92,066.36",,,0.80,%
21-Apr,,$,393653.42,,,"($515,938.10)",,"($122,284.68)",,,0.78,%
21-May,,$,435882.88,,,"($472,618.88)",,"($36,736.00)",,,0.78,%
21-Jun,,$,375356.29,,,"($247,930.28)",,"$127,426.01",,,0.79,%
21-Jul,,$,368584.15,,,"($362,845.30)",,"$5,738.85",,,0.79,%
21-Aug,,$,451490.59,,,"($267,327.31)",,"$184,163.28",,,0.81,%
21-Sep,,$,288844.47,,,"($270,282.30)",,"$18,562.17",,,0.81,%
21-Oct,,$,230602.39,,,"($245,906.76)",,"($15,304.37)",,,0.81,%
21-Nov,,$,481906.91,,,"($218,888.01)",,"$263,018.90",,,0.83,%
21-Dec,,$,367871.50,,,"($356,328.63)",,"$11,542.87",,,0.83,%
22-Jan,,$,254436.75,,,"($243,166.33)",,"$11,270.42",,,0.83,%
22-Feb,,$,229024.42,,,"($199,609.60)",,"$29,414.82",,,0.84,%
22-Mar,,$,263213.45,,,"($340,235.46)",,"($77,022.01)",,,0.83,%
22-Apr,,$,161539.41,,,"($252,429.43)",,"($90,890.02)",,,0.82,%
22-May,,$,172061.55,,,"($174,517.27)",,"($2,455.72)",,,0.82,%
22-Jun,,$,147905.51,,,"($163,449.66)",,"($15,544.15)",,,0.82,%
22-Jul,,$,153896.29,,,"($118,235.01)",,"$35,661.28",,,0.82,%
22-Aug,,$,185373.10,,,"($152,328.60)",,"$33,044.50",,,0.83,%
22-Sep,,$,218874.56,,,"($87,800.11)",,"$131,074.45",,,0.84,%
22-Oct,,$,270911.06,,,"($119,781.41)",,"$151,129.65",,,0.85,%
22-Nov,,$,47858.01,,,"($149,031.17)",,"($101,173.16)",,,0.84,%
22-Dec,,$,190377.34,,,"($81,030.61)",,"$109,346.73",,,0.85,%
23-Jan,,$,276853.26,,,"($207,572.17)",,"$69,281.09",,,0.86,%
23-Feb,,$,166389.08,,,"($172,891.12)",,"($6,502.04)",,,0.86,%
23-Mar,,$,97227.98,,,"($235,101.80)",,"($137,873.82)",,,0.84,%
23-Apr,,$,149288.92,,,"($152,418.16)",,"($3,129.24)",,,0.84,%
23-May,,$,114565.56,,,"($133,978.17)",,"($19,412.61)",,,0.84,%
23-Jun,,$,113817.40,,,"($155,013.20)",,"($41,195.80)",,,0.84,%
23-Jul,,$,125271.37,,,"($132,275.38)",,"($7,004.01)",,,0.84,%
23-Aug,,$,108644.61,,,"($144,413.44)",,"($35,768.83)",,,0.84,%
23-Sep,,$,119778.31,,,"($101,638.96)",,"$18,139.35",,,0.84,%
23-Oct,,$,104978.86,,,"($97,265.66)",,"$7,713.20",,,0.84,%
23-Nov,,$,91899.33,,,"($82,822.18)",,"$9,077.15",,,0.84,%
23-Dec,,$,45795.89,,,"($114,099.64)",,"($68,303.75)",,,0.83,%
