0,1,2,3,4,5,6,7
Mall at Bay Plaza Subordinate Loan(1),Mall at Bay Plaza Subordinate Loan(1),Mall at Bay Plaza Subordinate Loan(1),Mall at Bay Plaza Subordinate Loan(1),Mall at Bay Plaza Subordinate Loan(1),Mall at Bay Plaza Subordinate Loan(1),Mall at Bay Plaza Subordinate Loan(1),Mall at Bay Plaza Subordinate Loan(1)
Cut-off Date Balance,Interest Rate,UW NOI Debt Yield(1),UW NCF Debt Yield(1),UW NOI Debt Yield at Maturity(1),UW NCF DSCR(1),Cut-off Date LTV Ratio(1),Maturity Date LTV Ratio(1)
"$110,000,000",6.2950%,9.5%,9.5%,9.5%,1.42x,56.9%,56.9%
