0,1,2,3
,Non-Serviced  Mortgage Loan,Primary  Servicing Fee Rate(1),Special  Servicing Fee Rate
,Mountain Industrial Portfolio,0.000005% per annum,0.15000%
,Hilton Waterfront Beach Resort,0.00250% per annum,0.25000%(2)
,Freeway Business Park,0.00250% per annum,0.25000%(2)
,1500 Post Oak Boulevard,0.00125% per annum,0.25000%(2)
