0,1,2,3
Tenor,Low Estimate  of Treasury Yield,Base Case  Treasury Yield,High Estimate  of Treasury Yield
2YR,3.627%,3.791%,4.133%
3YR,3.591%,3.790%,4.150%
5YR,3.647%,3.878%,4.234%
7YR,3.811%,4.054%,4.412%
10YR,4.020%,4.249%,4.588%
