0,1,2,3,4
,Model,Vehicle  Type,Percentage  of Initial Pool Balance,
,F-150,Light  Truck,34.14%,
,Explorer,Utility,10.87,
,Bronco Sport,Utility,6.57,
,Expedition,Utility,6.48,
,Escape,Utility,5.96,
