0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,WOART 2025-D,WOART 2025-D,WOART 2025-D,WOART 2025-D,WOART 2025-D,WOART 2025-D,,,WOART 2026-A(3),WOART 2026-A(3),WOART 2026-A(3),WOART 2026-A(3),WOART 2026-A(3),WOART 2026-A(3),,,WOART 2026-A(4),WOART 2026-A(4),WOART 2026-A(4),WOART 2026-A(4),WOART 2026-A(4),WOART 2026-A(4),
,,Starting  Principal  Balance ($),Starting  Principal  Balance ($),,,% of  Starting Principal  Balance,% of  Starting Principal  Balance,,,Starting  Principal  Balance ($),Starting  Principal  Balance ($),,,% of  Starting Principal  Balance,% of  Starting Principal  Balance,,,Starting  Principal  Balance ($),Starting  Principal  Balance ($),,,% of  Starting Principal  Balance,% of  Starting Principal  Balance,
Florida,,,452156255.62,,,,46.0,%,,,462558507.19,,,,44.4,%,,,582989248.37,,,,44.5,%
Georgia,,,183906582.55,,,,18.7,%,,,192750716.75,,,,18.5,%,,,242809879.36,,,,18.6,%
North Carolina,,,154003029.86,,,,15.7,%,,,168570075.91,,,,16.2,%,,,212519632.84,,,,16.2,%
Alabama,,,92082546.50,,,,9.4,%,,,107030836.08,,,,10.3,%,,,132105237.38,,,,10.1,%
South Carolina,,,76521365.89,,,,7.8,%,,,85590744.16,,,,8.2,%,,,108221289.02,,,,8.3,%
All Others,,,24078255.72,,,,2.5,%,,,24217272.23,,,,2.3,%,,,30012763.65,,,,2.3,%
Total,,,982748036.14,,,,100.0,%,,,1040718152.32,,,,100.0,%,,,1308658050.62,,,,100.0,%
