0,1,2,3,4,5,6
Period,,Beginning  Aggregate Securitization  Value ($),,Monthly  Payment ($),,ALG  Residual  Value ($)
March 2026,,1439279232.99,,28927575.10,,0.00
April 2026,,1423245201.02,,28911156.65,,0.00
May 2026,,1407083949.29,,29052570.22,,0.00
June 2026,,1390636506.12,,29095490.43,,0.00
July 2026,,1373998801.06,,29010996.06,,3784168.70
August 2026,,1353512375.56,,28881580.49,,5661556.50
September 2026,,1331094453.61,,28704422.14,,7175623.25
October 2026,,1307138796.03,,28462868.85,,9678749.00
November 2026,,1280706963.22,,28142851.54,,12864269.55
December 2026,,1251172842.01,,27567330.78,,22345553.40
January 2027,,1212468381.21,,27186526.22,,14987229.53
February 2027,,1181156321.37,,26754754.31,,16852088.00
March 2027,,1148130671.11,,25765514.80,,37095954.05
April 2027,,1095554539.52,,25293678.17,,18932330.00
May 2027,,1061142874.10,,24796789.04,,19276115.45
June 2027,,1026576041.19,,24234672.21,,21444771.00
July 2027,,990093008.34,,23482413.70,,28541701.30
August 2027,,946938476.54,,22721021.71,,27717281.23
September 2027,,904983164.12,,21956880.67,,27572847.00
October 2027,,863560577.29,,21349382.65,,21816057.75
November 2027,,828131200.40,,20762644.53,,21034606.15
December 2027,,793752625.06,,20047383.86,,26689918.55
January 2028,,754126023.25,,18845593.77,,40187121.99
February 2028,,701849019.77,,17379722.71,,49168568.70
March 2028,,641588125.83,,15654677.61,,58698422.24
April 2028,,572982586.28,,14764973.64,,30390526.65
May 2028,,532960054.99,,14053827.64,,23453941.35
June 2028,,500226719.82,,12620638.17,,45288488.84
July 2028,,446798790.51,,11397263.62,,39699669.75
August 2028,,399704429.64,,9850122.54,,50836790.60
September 2028,,342598202.02,,8045774.64,,58837350.50
October 2028,,278784185.77,,6705846.07,,43466018.55
November 2028,,231109762.81,,5264867.93,,48022384.85
December 2028,,179892868.32,,3741475.58,,50692006.85
January 2029,,127070926.17,,2638883.40,,35669660.00
February 2029,,89900726.49,,1684567.23,,32133585.00
March 2029,,56887934.93,,549804.15,,38587320.15
April 2029,,18260431.72,,0.00,,18424014.75
May 2029,,0.00,,0.00,,0.00
