0,1,2,3,4
Office  - CBD,Loan  #3,Cut-off  Date Balance:,,"$60,000,000"
"3200-3240  El Camino Real, 400-450",Market  Place Center,Cut-off  Date LTV:,,50.9%
"Exchange,  and 200, 210, 220,",,UW  NCF DSCR:,,2.96x
"240,  250, and 300-350 Commerce Irvine, CA 92612",,UW  NOI Debt Yield:,,17.7%
