0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,,,,,,,,,,,,,,,,,,,,,,,
Payment Date,,0.25%,0.25%,,,0.50%,0.50%,,,1.00%,1.00%,,,1.50%,1.50%,,,2.00%,2.00%,,,3.00%,3.00%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"September 15, 2024",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,92.42,%,,,86.37,%
"October 15, 2024",,,100.00,%,,,100.00,%,,,100.00,%,,,99.86,%,,,80.62,%,,,71.99,%
"November 15, 2024",,,100.00,%,,,100.00,%,,,95.16,%,,,87.88,%,,,68.97,%,,,57.82,%
"December 15, 2024",,,95.75,%,,,92.51,%,,,85.53,%,,,76.13,%,,,57.47,%,,,43.85,%
"January 15, 2025",,,88.51,%,,,84.53,%,,,75.99,%,,,64.62,%,,,46.14,%,,,31.79,%
"February 15, 2025",,,81.25,%,,,76.57,%,,,66.54,%,,,54.62,%,,,38.38,%,,,22.15,%
"March 15, 2025",,,75.21,%,,,70.47,%,,,60.38,%,,,47.34,%,,,31.00,%,,,12.62,%
"April 15, 2025",,,71.30,%,,,65.97,%,,,54.64,%,,,40.24,%,,,24.01,%,,,3.21,%
"May 15, 2025",,,67.36,%,,,61.45,%,,,48.94,%,,,33.31,%,,,17.09,%,,,0.00,%
"June 15, 2025",,,63.55,%,,,57.08,%,,,43.42,%,,,26.57,%,,,10.24,%,,,0.00,%
"July 15, 2025",,,59.71,%,,,52.70,%,,,37.95,%,,,19.99,%,,,3.45,%,,,0.00,%
"August 15, 2025",,,55.84,%,,,48.31,%,,,32.52,%,,,13.57,%,,,0.00,%,,,0.00,%
"September 15, 2025",,,51.94,%,,,43.91,%,,,27.13,%,,,7.31,%,,,0.00,%,,,0.00,%
"October 15, 2025",,,48.01,%,,,39.50,%,,,21.79,%,,,1.21,%,,,0.00,%,,,0.00,%
"November 15, 2025",,,44.06,%,,,35.08,%,,,16.50,%,,,0.00,%,,,0.00,%,,,0.00,%
"December 15, 2025",,,40.07,%,,,30.66,%,,,11.26,%,,,0.00,%,,,0.00,%,,,0.00,%
"January 15, 2026",,,36.05,%,,,26.23,%,,,6.07,%,,,0.00,%,,,0.00,%,,,0.00,%
"February 15, 2026",,,32.00,%,,,21.79,%,,,0.93,%,,,0.00,%,,,0.00,%,,,0.00,%
"March 15, 2026",,,27.91,%,,,17.34,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"April 15, 2026",,,23.80,%,,,12.89,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"May 15, 2026",,,20.49,%,,,9.19,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"June 15, 2026",,,17.16,%,,,5.48,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"July 15, 2026",,,13.79,%,,,1.77,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"August 15, 2026",,,10.40,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"September 15, 2026",,,6.97,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"October 15, 2026",,,3.52,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"November 15, 2026",,,0.04,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"December 15, 2026",,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
,,,,,,,,,,,,,,,,,,,,,,,,
Weighted Average Life (Years) to Call,,,1.18,,,,1.03,,,,0.80,,,,0.63,,,,0.46,,,,0.34,
Weighted Average Life (Years) to Maturity,,,1.18,,,,1.03,,,,0.80,,,,0.63,,,,0.46,,,,0.34,
