0,1,2,3
Class of  Certificates,Low Estimate  of  Discount Yield,Base Case  Discount Yield,High Estimate  of  Discount Yield
Class X-A,2.3728%,3.0948%,3.9520%
Class X-B,2.6288%,3.3533%,4.2102%
Class X-D,2.3826%,3.1089%,3.9656%
