0,1,2,3,4
Other  – Leased Fee,Loan  #7,Cut-off  Date Balance:,,"$40,000,000"
"Various,  Various",Haven  Leased Fee Portfolio,Cut-off  Date LTV:,,76.3%
,,UW  NCF DSCR:,,1.10x
,,UW  NOI Debt Yield:,,6.1%
