0,1,2,3
Class of  Certificates,Low Estimate  of Discount Yield,Base Case  Discount Yield,High Estimate  of Discount Yield
Class A-1,4.4166%,4.7201%,5.1774%
Class A-2,4.5462%,4.8740%,5.3305%
Class A-3,4.5701%,4.8996%,5.3559%
Class A-S,4.8914%,5.2214%,5.6776%
Class B,5.1414%,5.5214%,6.0276%
Class C,5.4414%,5.8714%,6.4276%
Class D,7.9914%,8.4714%,9.0776%
