0,1,2,3
Class of Certificates,Low Estimate of  Assumed Certificate Coupon,Base Case Assumed  Certificate Coupon,High Estimate of  Assumed Certificate Coupon
Class A-1,3.848%,4.205%,4.498%
Class A-2,4.315%,4.642%,4.961%
Class A-3,4.803%,5.131%,5.455%
Class A-S,5.052%,5.380%,5.704%
Class B,5.254%,5.631%,6.006%
Class C,4.966%,5.386%,5.803%
Class D,4.500%,4.500%,4.500%
