0,1,2,3
Industrial - Warehouse/Distribution,Loan  #12,Cut-off Date Balance:,"$15,918,416"
7900 Cedarville Road,Brandywine  Regency Warehouse & Distribution Center,Cut-off Date LTV:,54.7%
"Brandywine, MD 20613",,UW NCF DSCR:,1.27x
,,UW NOI Debt  Yield:,10.6%
