0,1,2,3,4,5,6
,,Model,Vehicle Type,Percentage of Initial Pool Balance,Percentage of Initial Pool Balance,
,,F-150,Light Truck,32.09,%,
,,Explorer,Utility,8.64,,
,,F-250,Light Truck,7.01,,
,,Expedition,Utility,6.54,,
,,F-350,Light Truck,5.47,,
,,Escape,Utility,5.45,,
