0,1,2,3
,Payments to Certificateholders and Others,Payments to Certificateholders and Others,Payments to Certificateholders and Others
,,Interest Distribution,0.00
,,Principal Distribution,0.00
,,Prepayment Penalties / Yield Maintenance,0.00
,,Total Payments to Certificateholders and Others,0.00
