0,1,2,3,4,5,6,7,8,9,10
Class,,Initial Note  Principal  Amount(1)(2),Initial Note  Principal  Amount(1)(2),,,Interest Rate,Interest Rate,,Final  Scheduled  Payment Date  (Payment Date In),Final  Scheduled  Payment Date  (Payment Date In)
Class A-1 Notes,,$,79860000,,,,%,,,July 2027
Class A-2 Notes,,$,111490000,,,,%,,,February 2029
Class A-3 Notes,,$,111490000,,,,%,,,April 2030
Class B Notes,,$,68880000,,,,%,,,April 2032
Class C Notes,,$,88050000,,,,%,,,April 2032
Class D Notes,,$,88760000,,,,%,,,April 2032
