0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,,,,,,,,,,,,,,,,,,,,,,,
Payment Date,,0.25%,0.25%,,,0.50%,0.50%,,,1.00%,1.00%,,,1.50%,1.50%,,,2.00%,2.00%,,,3.00%,3.00%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"September 15, 2024",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"October 15, 2024",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"November 15, 2024",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"December 15, 2024",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"January 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"February 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"March 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"April 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"May 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,91.37,%
"June 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,78.35,%
"July 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,65.51,%
"August 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,95.37,%,,,52.85,%
"September 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,85.95,%,,,40.36,%
"October 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,76.63,%,,,28.07,%
"November 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,93.44,%,,,67.42,%,,,15.97,%
"December 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,85.58,%,,,58.32,%,,,4.06,%
"January 15, 2026",,,100.00,%,,,100.00,%,,,100.00,%,,,77.81,%,,,49.33,%,,,0.00,%
"February 15, 2026",,,100.00,%,,,100.00,%,,,100.00,%,,,70.12,%,,,40.46,%,,,0.00,%
"March 15, 2026",,,100.00,%,,,100.00,%,,,94.10,%,,,62.51,%,,,31.71,%,,,0.00,%
"April 15, 2026",,,100.00,%,,,100.00,%,,,86.97,%,,,55.00,%,,,23.07,%,,,0.00,%
"May 15, 2026",,,100.00,%,,,100.00,%,,,80.63,%,,,47.57,%,,,14.57,%,,,0.00,%
"June 15, 2026",,,100.00,%,,,100.00,%,,,74.32,%,,,40.24,%,,,6.19,%,,,0.00,%
"July 15, 2026",,,100.00,%,,,100.00,%,,,68.06,%,,,33.01,%,,,0.00,%,,,0.00,%
"August 15, 2026",,,100.00,%,,,97.22,%,,,61.83,%,,,25.88,%,,,0.00,%,,,0.00,%
"September 15, 2026",,,100.00,%,,,91.92,%,,,55.64,%,,,18.85,%,,,0.00,%,,,0.00,%
"October 15, 2026",,,100.00,%,,,86.60,%,,,49.49,%,,,11.92,%,,,0.00,%,,,0.00,%
"November 15, 2026",,,100.00,%,,,81.27,%,,,43.39,%,,,5.08,%,,,0.00,%,,,0.00,%
"December 15, 2026",,,95.24,%,,,76.07,%,,,37.42,%,,,0.00,%,,,0.00,%,,,0.00,%
"January 15, 2027",,,90.38,%,,,70.86,%,,,31.49,%,,,0.00,%,,,0.00,%,,,0.00,%
"February 15, 2027",,,85.48,%,,,65.63,%,,,25.60,%,,,0.00,%,,,0.00,%,,,0.00,%
"March 15, 2027",,,80.53,%,,,60.38,%,,,19.75,%,,,0.00,%,,,0.00,%,,,0.00,%
"April 15, 2027",,,75.54,%,,,55.12,%,,,13.95,%,,,0.00,%,,,0.00,%,,,0.00,%
"May 15, 2027",,,70.50,%,,,49.85,%,,,8.19,%,,,0.00,%,,,0.00,%,,,0.00,%
"June 15, 2027",,,65.42,%,,,44.56,%,,,2.49,%,,,0.00,%,,,0.00,%,,,0.00,%
"July 15, 2027",,,60.29,%,,,39.25,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"August 15, 2027",,,55.12,%,,,33.94,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"September 15, 2027",,,49.90,%,,,28.60,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"October 15, 2027",,,44.63,%,,,23.26,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"November 15, 2027",,,39.31,%,,,17.90,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"December 15, 2027",,,33.95,%,,,12.52,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"January 15, 2028",,,28.53,%,,,7.13,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"February 15, 2028",,,23.07,%,,,1.73,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"March 15, 2028",,,17.56,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
