0,1,2,3,4
,,,,
Underwriter,,Principal  Amount of Class A-2 Notes(1),,Principal  Amount of Class A-3 Notes(1)
Santander US Capital Markets LLC,,$,,$
BNP Paribas Securities Corp.,,$,,$
Citigroup Global Markets Inc.,,$,,$
"Wells Fargo Securities, LLC",,$,,$
"AmeriVet Securities, Inc.",,$,,$
"Siebert Williams Shank & Co., LLC",,$,,$
,,,,
Total,,"$614,220,000",,"$408,630,000"
,,,,
