0,1,2,3,4,5,6
Period,,Beginning  Aggregate  Securitization  Value ($),,Monthly  Payment ($),,ALG  Residual  Value ($)
September 2024,,1468860400.79,,29978817.86,,0.00
October 2024,,1452590946.68,,30713380.34,,0.00
November 2024,,1435435081.84,,30864006.71,,0.00
December 2024,,1417968469.22,,30916243.86,,0.00
January 2025,,1400286597.74,,30951936.87,,0.00
February 2025,,1382404002.45,,30728308.29,,8365601.70
March 2025,,1356212529.81,,30453903.57,,9586450.00
April 2025,,1328830159.86,,30213553.77,,8538197.20
May 2025,,1302480823.71,,29953021.40,,9067965.25
June 2025,,1275616324.75,,29749931.51,,7085917.15
July 2025,,1250686228.46,,29548505.98,,7044820.70
August 2025,,1225765973.25,,29387796.93,,5353633.75
September 2025,,1202465024.98,,29159567.94,,7687444.05
October 2025,,1176841019.89,,28809924.16,,12003163.55
November 2025,,1147011781.70,,28501535.71,,10863161.35
December 2025,,1118352527.94,,27819879.26,,19800306.80
January 2026,,1081170298.81,,27350487.79,,14258571.15
February 2026,,1049652162.66,,26893224.49,,13751197.75
March 2026,,1018804493.93,,26216790.84,,21787275.35
April 2026,,980309269.69,,25851160.88,,12464068.85
May 2026,,951143593.14,,25365881.15,,16231934.75
June 2026,,918423117.44,,24987180.11,,13282008.45
July 2026,,888725877.97,,24276076.87,,27130204.95
August 2026,,845614371.02,,23072910.22,,43381768.40
September 2026,,787052093.19,,21883125.79,,42821448.80
October 2026,,729693338.14,,20553968.39,,48753436.95
November 2026,,667196403.95,,18983259.30,,52378188.45
December 2026,,602062122.64,,16983283.74,,59656340.85
January 2027,,531041744.53,,14997014.41,,58756309.70
February 2027,,462244810.03,,12806051.06,,60899673.35
March 2027,,392853370.52,,10484176.72,,66065476.20
April 2027,,319970349.06,,7646523.04,,83283091.45
May 2027,,232027124.49,,4971386.03,,77242889.40
June 2027,,151978435.56,,2558524.49,,73006495.90
July 2027,,77831880.56,,0.00,,78558311.45
August 2027,,0.00,,0.00,,0.00
