0,1,2,3,4,5,6
Comparable  Sales,Comparable  Sales,Comparable  Sales,Comparable  Sales,Comparable  Sales,Comparable  Sales,Comparable  Sales
Property Name/Location,Location,Year Built/  Renovated,Rentable  Area (SF),Occupancy,Sale  Date,Sale  Price (PSF)
Target Sayville Property  5750 Sunrise Highway,"Sayville, NY",2014 / NAP,529130,100%,,
Lowe's (Ground Lease)  20 International Drive South,"Mount Olive, NJ",2000 / NAP,135039,NAV,Jul-25,$74
Giant Food (Ground Lease)  2699 Benner Pike,"Bellefonte, PA",2022 / NAP,54050,100%,May-24,$187
Lowe's (GL)  50 Narrows Shopping Center,"Edwardsville, PA",2000 / NAP,137933,100%,Feb-24,$56
Walmart (GL)  1050 West Edgar Road,"Linden, NJ",2019 / NAP,185682,100%,Jun-23,$292
Lowe's (ground lease)  3924 Summerville Way,"Chester, NY",2008 / NAP,121048,100%,Jun-22,$85
