0,1,2,3,4
Office  – CBD,Loan  #8,Cut-off  Date Balance:,,"$40,000,000"
136  Madison Avenue,136  Madison,Cut-off  Date LTV:,,37.1%
"New  York, NY 10016",,UW  NCF DSCR:,,3.18x
,,UW  NOI Debt Yield:,,19.3%
