0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,81.20,,76.41,,70.96,,67.25,,64.47,,58.89
"June 15, 2025",,,73.62,,66.58,,58.55,,53.11,,49.06,,41.84
"July 15, 2025",,,65.99,,56.77,,46.29,,39.21,,33.96,,25.14
"August 15, 2025",,,58.31,,47.01,,34.19,,25.54,,19.18,,8.77
"September 15, 2025",,,50.57,,37.29,,22.23,,12.10,,4.72,,0.00
"October 15, 2025",,,42.78,,27.60,,10.42,,0.00,,0.00,,0.00
"November 15, 2025",,,34.93,,17.95,,0.00,,0.00,,0.00,,0.00
"December 15, 2025",,,27.31,,8.61,,0.00,,0.00,,0.00,,0.00
"January 15, 2026",,,19.64,,0.00,,0.00,,0.00,,0.00,,0.00
"February 15, 2026",,,11.91,,0.00,,0.00,,0.00,,0.00,,0.00
"March 15, 2026",,,4.13,,0.00,,0.00,,0.00,,0.00,,0.00
"April 15, 2026",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,0.43,,0.32,,0.24,,0.21,,0.18,,0.15
Weighted Average Life to Maturity (Years)(2),,,0.43,,0.32,,0.24,,0.21,,0.18,,0.15
