0,1,2,3,4
Whole Loan  Name,Certificate  Administrator,Custodian,Operating  Advisor,Directing  Holder
The Towers at Cupertino City Center,"Computershare Trust Company, National Association","Computershare Trust Company, National Association","BellOak, LLC","CMBS 4 Sub 16, LLC"
535 & 545 5th Avenue,"Computershare Trust Company, National Association","Computershare Trust Company, National Association","Park Bridge Lender Services, LLC","RREF V – D AIV RR L, LLC"
West Memorial Place,"Computershare Trust Company, National Association","Computershare Trust Company, National Association","BellOak, LLC","CMBS 4 Sub 16, LLC"
