0,1,2,3,4
,,,,
AART 2019-1,AART 2019-1,AART 2019-1,AART 2019-1,
State,,Percentage of Aggregate Amount Financed,Percentage of Aggregate Amount Financed,
Texas,,,12.87,%
California,,,10.57,%
Florida,,,8.89,%
Pennsylvania,,,4.65,%
Illinois,,,4.55,%
Missouri,,,3.75,%
