0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,95.07
"October 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,87.37
"November 15, 2026",,,100.00,,100.00,,100.00,,100.00,,98.22,,79.93
"December 15, 2026",,,100.00,,100.00,,100.00,,100.00,,91.36,,72.73
"January 15, 2027",,,100.00,,100.00,,100.00,,96.47,,84.68,,65.76
"February 15, 2027",,,100.00,,100.00,,100.00,,90.12,,78.19,,59.04
"March 15, 2027",,,100.00,,100.00,,100.00,,83.93,,71.88,,52.57
"April 15, 2027",,,100.00,,100.00,,94.96,,77.89,,65.77,,46.34
"May 15, 2027",,,100.00,,100.00,,89.13,,72.00,,59.84,,40.36
"June 15, 2027",,,100.00,,100.00,,83.41,,66.26,,54.10,,34.63
"July 15, 2027",,,100.00,,100.00,,77.79,,60.68,,48.56,,29.16
"August 15, 2027",,,100.00,,98.13,,72.28,,55.26,,43.21,,23.93
"September 15, 2027",,,100.00,,92.52,,66.87,,50.00,,38.06,,18.97
"October 15, 2027",,,100.00,,86.95,,61.57,,44.90,,33.10,,14.26
"November 15, 2027",,,100.00,,81.92,,56.76,,40.23,,28.54,,9.88
"December 15, 2027",,,99.27,,76.91,,52.04,,35.70,,24.15,,5.72
"January 15, 2028",,,93.99,,71.93,,47.41,,31.32,,19.94,,1.80
"February 15, 2028",,,88.66,,66.98,,42.89,,27.08,,15.91,,0.00
"March 15, 2028",,,83.30,,62.05,,38.46,,22.99,,12.06,,0.00
"April 15, 2028",,,77.89,,57.15,,34.12,,19.04,,8.39,,0.00
"May 15, 2028",,,72.46,,52.28,,29.89,,15.24,,4.90,,0.00
"June 15, 2028",,,66.98,,47.43,,25.76,,11.59,,1.59,,0.00
"July 15, 2028",,,61.46,,42.61,,21.73,,8.09,,0.00,,0.00
"August 15, 2028",,,55.91,,37.82,,17.81,,4.74,,0.00,,0.00
"September 15, 2028",,,50.32,,33.06,,13.99,,1.55,,0.00,,0.00
"October 15, 2028",,,44.70,,28.32,,10.27,,0.00,,0.00,,0.00
"November 15, 2028",,,40.20,,24.51,,7.22,,0.00,,0.00,,0.00
"December 15, 2028",,,35.67,,20.72,,4.25,,0.00,,0.00,,0.00
"January 15, 2029",,,31.21,,17.03,,1.42,,0.00,,0.00,,0.00
"February 15, 2029",,,26.73,,13.37,,0.00,,0.00,,0.00,,0.00
"March 15, 2029",,,22.21,,9.72,,0.00,,0.00,,0.00,,0.00
"April 15, 2029",,,17.66,,6.10,,0.00,,0.00,,0.00,,0.00
"May 15, 2029",,,13.08,,2.51,,0.00,,0.00,,0.00,,0.00
"June 15, 2029",,,8.47,,0.00,,0.00,,0.00,,0.00,,0.00
"July 15, 2029",,,3.82,,0.00,,0.00,,0.00,,0.00,,0.00
"August 15, 2029",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,3.45,,3.15,,2.75,,2.47,,2.28,,1.99
Weighted Average Life to Maturity (Years)(2),,,3.45,,3.15,,2.75,,2.47,,2.28,,1.99
,,,,,,,,,,,,,
