0,1,2,3,4
Retail  – Shadow Anchored,Loan  #9,Cut-off  Date Balance:,,"$41,000,000"
Various,Rivercrest  Walmart Shadow Anchored Portfolio,Cut-off  Date LTV:,,71.4%
"Various,  Various",,UW  NCF DSCR:,,1.47x
,,UW  NOI Debt Yield:,,10.1%
