0,1,2,3,4
Mortgaged  Property,% of the  Initial Pool Balance by Allocated Loan Amount,Owner Occupied,Lease Expiration  Date,Maturity  Date
Mountain Industrial Portfolio,9.6%,No,Various(1),5/11/2031
1500 Post Oak Boulevard,2.3%,No,10/31/2031,3/6/2031
