0,1,2,3,4
,,Fair  Value (in  millions),,Fair  Value (as  a percentage)
Class A-1 Notes,,$313.000,,16.73% - 16.66%
Class A-2-A Notes,,$660.000 - $330.000,,35.28% - 17.56%
Class A-2-B Notes,,$0.000 - $330.000,,0.00% - 17.56%
Class A-3 Notes,,$615.000,,32.88% - 32.73%
Class A-4 Notes,,$81.930,,4.38% - 4.36%
Class B Notes,,$32.430,,1.73% - 1.73%
Class C Notes,,$54.040,,2.89% - 2.88%
Certificate,,$114.129 - $122.611,,6.10% - 6.53%
Total:,,"$1,870.529 - $1,879.011",,100%
