0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,96.97
"January 15, 2027",,,100.00,,100.00,,100.00,,100.00,,95.65,,86.80
"February 15, 2027",,,100.00,,100.00,,100.00,,92.76,,86.66,,76.85
"March 15, 2027",,,100.00,,100.00,,93.74,,84.51,,77.89,,67.14
"April 15, 2027",,,100.00,,100.00,,86.54,,76.51,,69.32,,57.65
"May 15, 2027",,,100.00,,95.60,,79.42,,68.64,,60.93,,48.41
"June 15, 2027",,,100.00,,89.64,,72.40,,60.93,,52.71,,39.40
"July 15, 2027",,,99.89,,83.71,,65.48,,53.35,,44.68,,30.62
"August 15, 2027",,,94.81,,77.80,,58.66,,45.92,,36.82,,22.09
"September 15, 2027",,,89.70,,71.93,,51.93,,38.64,,29.15,,13.80
"October 15, 2027",,,84.55,,66.07,,45.30,,31.50,,21.65,,5.75
"November 15, 2027",,,79.37,,60.25,,38.77,,24.51,,14.35,,0.00
"December 15, 2027",,,74.15,,54.45,,32.34,,17.67,,7.22,,0.00
"January 15, 2028",,,68.89,,48.68,,26.00,,10.99,,0.29,,0.00
"February 15, 2028",,,63.80,,43.11,,19.91,,4.56,,0.00,,0.00
"March 15, 2028",,,58.69,,37.58,,13.92,,0.00,,0.00,,0.00
"April 15, 2028",,,53.53,,32.07,,8.03,,0.00,,0.00,,0.00
"May 15, 2028",,,48.34,,26.59,,2.24,,0.00,,0.00,,0.00
"June 15, 2028",,,43.12,,21.13,,0.00,,0.00,,0.00,,0.00
"July 15, 2028",,,37.86,,15.70,,0.00,,0.00,,0.00,,0.00
"August 15, 2028",,,32.56,,10.30,,0.00,,0.00,,0.00,,0.00
"September 15, 2028",,,27.22,,4.93,,0.00,,0.00,,0.00,,0.00
"October 15, 2028",,,21.85,,0.00,,0.00,,0.00,,0.00,,0.00
"November 15, 2028",,,16.44,,0.00,,0.00,,0.00,,0.00,,0.00
"December 15, 2028",,,11.00,,0.00,,0.00,,0.00,,0.00,,0.00
"January 15, 2029",,,5.51,,0.00,,0.00,,0.00,,0.00,,0.00
"February 15, 2029",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,1.83,,1.52,,1.23,,1.08,,0.98,,0.85
Weighted Average Life to Maturity (Years)(2),,,1.83,,1.52,,1.23,,1.08,,0.98,,0.85
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
