0,1,2,3,4
Payment Date,,Yield Supplement  Overcollateralization  Amount,Yield Supplement  Overcollateralization  Amount,
Closing Date,,$,114129555.04,
July 2025,,,106685020.45,
August 2025,,,102725865.94,
September 2025,,,98839806.12,
October 2025,,,95027635.99,
November 2025,,,91290157.26,
December 2025,,,87628175.60,
January 2026,,,84042501.88,
February 2026,,,80533958.26,
March 2026,,,77103362.26,
April 2026,,,73751514.55,
May 2026,,,70479199.81,
June 2026,,,67287217.81,
July 2026,,,64176374.87,
August 2026,,,61147477.71,
September 2026,,,58201336.85,
October 2026,,,55338757.95,
November 2026,,,52560523.18,
December 2026,,,49867406.45,
January 2027,,,47260171.73,
February 2027,,,44739503.89,
March 2027,,,42305812.87,
April 2027,,,39958254.74,
May 2027,,,37693237.28,
June 2027,,,35503783.34,
July 2027,,,33387675.84,
August 2027,,,31345452.96,
September 2027,,,29377769.73,
October 2027,,,27485309.35,
November 2027,,,25668720.78,
December 2027,,,23928641.34,
January 2028,,,22265634.68,
February 2028,,,20680023.86,
March 2028,,,19170787.28,
April 2028,,,17735449.64,
May 2028,,,16371354.40,
June 2028,,,15074879.11,
July 2028,,,13843784.27,
August 2028,,,12677379.04,
September 2028,,,11575600.81,
October 2028,,,10538601.17,
November 2028,,,9566603.46,
December 2028,,,8659779.63,
January 2029,,,7818175.89,
February 2029,,,7041064.38,
March 2029,,,6323554.90,
April 2029,,,5658425.26,
May 2029,,,5041101.86,
June 2029,,,4465039.68,
July 2029,,,3925543.60,
August 2029,,,3421251.20,
September 2029,,,2952154.84,
October 2029,,,2518386.27,
November 2029,,,2120162.06,
December 2029,,,1757718.20,
January 2030,,,1431266.62,
February 2030,,,1140907.74,
March 2030,,,886638.83,
April 2030,,,668175.44,
May 2030,,,484897.91,
June 2030,,,336171.74,
