0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-2b Notes,Class A-2b Notes,Class A-2b Notes,Class A-2b Notes,Class A-2b Notes,Class A-2b Notes,Class A-2b Notes,Class A-2b Notes,Class A-2b Notes,Class A-2b Notes,Class A-2b Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2026",,,100.00,,100.00,,100.00,,100.00,,97.59,,90.19
"July 15, 2026",,,100.00,,100.00,,100.00,,93.93,,88.73,,80.35
"August 15, 2026",,,100.00,,100.00,,93.91,,85.83,,80.04,,70.71
"September 15, 2026",,,100.00,,100.00,,86.75,,77.87,,71.53,,61.30
"October 15, 2026",,,100.00,,94.29,,79.74,,70.09,,63.21,,52.10
"November 15, 2026",,,100.00,,88.48,,72.84,,62.46,,55.05,,43.12
"December 15, 2026",,,97.57,,82.71,,66.02,,54.96,,47.07,,34.35
"January 15, 2027",,,92.69,,76.95,,59.29,,47.59,,39.25,,25.81
"February 15, 2027",,,87.78,,71.23,,52.66,,40.36,,31.60,,17.49
"March 15, 2027",,,82.83,,65.52,,46.12,,33.27,,24.12,,9.39
"April 15, 2027",,,77.86,,59.85,,39.67,,26.31,,16.81,,1.52
"May 15, 2027",,,72.85,,54.20,,33.31,,19.50,,9.67,,0.00
"June 15, 2027",,,67.81,,48.57,,27.05,,12.82,,2.71,,0.00
"July 15, 2027",,,62.73,,42.98,,20.88,,6.29,,0.00,,0.00
"August 15, 2027",,,57.62,,37.41,,14.81,,0.00,,0.00,,0.00
"September 15, 2027",,,52.63,,32.00,,8.94,,0.00,,0.00,,0.00
"October 15, 2027",,,47.61,,26.62,,3.17,,0.00,,0.00,,0.00
"November 15, 2027",,,42.55,,21.26,,0.00,,0.00,,0.00,,0.00
"December 15, 2027",,,37.46,,15.93,,0.00,,0.00,,0.00,,0.00
"January 15, 2028",,,32.34,,10.63,,0.00,,0.00,,0.00,,0.00
"February 15, 2028",,,27.18,,5.35,,0.00,,0.00,,0.00,,0.00
"March 15, 2028",,,21.99,,0.10,,0.00,,0.00,,0.00,,0.00
"April 15, 2028",,,16.77,,0.00,,0.00,,0.00,,0.00,,0.00
"May 15, 2028",,,11.51,,0.00,,0.00,,0.00,,0.00,,0.00
"June 15, 2028",,,6.21,,0.00,,0.00,,0.00,,0.00,,0.00
"July 15, 2028",,,0.88,,0.00,,0.00,,0.00,,0.00,,0.00
"August 15, 2028",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,1.73,,1.43,,1.15,,1.01,,0.92,,0.81
Weighted Average Life to Maturity (Years)(2),,,1.73,,1.43,,1.15,,1.01,,0.92,,0.81
,,,,,,,,,,,,,
,,,,,,,,,,,,,
