0,1,2,3,4
,,Fair Value (in millions),,Fair Value (as a percentage)
Class A-1 Notes,,$319.060,,18.80% - 18.70%
Class A-2-A Notes,,$280.630 - $561.260,,16.53% - 32.90%
Class A-2-B Notes,,$280.630 - $0.000,,16.53% - 0.00%
Class A-3 Notes,,$561.260,,33.07% - 32.90%
Class A-4 Notes,,$75.010,,4.42% - 4.40%
Class B Notes,,$29.440,,1.73% - 1.73%
Class C Notes,,$49.080,,2.89% - 2.88%
Certificate,,$102.174 - $110.872,,6.02% - 6.50%
Total:,,"$1,697.284 - $1,705.982",,100%
