0,1,2,3,4,5,6,7,8,9,10,11,12
Payment Date,,0.50%,,1.00%,,1.30%,,1.50%,,1.70%,,2.00%
Closing Date,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"September 21, 2024",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"October 21, 2024",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"November 21, 2024",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"December 21, 2024",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"January 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,95.43%
"February 21, 2025",,100.00%,,100.00%,,100.00%,,98.70%,,92.84%,,83.04%
"March 21, 2025",,100.00%,,100.00%,,94.41%,,88.36%,,81.87%,,71.04%
"April 21, 2025",,100.00%,,94.01%,,84.86%,,78.26%,,71.18%,,59.45%
"May 21, 2025",,100.00%,,85.37%,,75.51%,,68.39%,,60.78%,,48.22%
"June 21, 2025",,92.60%,,76.87%,,66.35%,,58.77%,,50.68%,,37.35%
"July 21, 2025",,85.25%,,68.59%,,57.45%,,49.45%,,40.90%,,26.85%
"August 21, 2025",,77.95%,,60.44%,,48.75%,,40.35%,,31.40%,,16.71%
"September 21, 2025",,70.70%,,52.43%,,40.24%,,31.50%,,22.19%,,6.94%
"October 21, 2025",,63.50%,,44.55%,,31.92%,,22.88%,,13.26%,,0.00%
"November 21, 2025",,56.35%,,36.80%,,23.80%,,14.50%,,4.62%,,0.00%
"December 21, 2025",,49.25%,,29.19%,,15.87%,,6.36%,,0.00%,,0.00%
"January 21, 2026",,42.19%,,21.72%,,8.14%,,0.00%,,0.00%,,0.00%
"February 21, 2026",,35.19%,,14.38%,,0.61%,,0.00%,,0.00%,,0.00%
"March 21, 2026",,28.24%,,7.18%,,0.00%,,0.00%,,0.00%,,0.00%
"April 21, 2026",,21.87%,,0.55%,,0.00%,,0.00%,,0.00%,,0.00%
"May 21, 2026",,15.55%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"June 21, 2026",,9.28%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"July 21, 2026",,3.05%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"August 21, 2026",,0.00%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
,,,,,,,,,,,,
Weighted Average Life To Maturity (years)(1)(2),,1.38,,1.16,,1.04,,0.96,,0.89,,0.79
Weighted Average Life To Call (years)(1)(3),,1.38,,1.16,,1.04,,0.96,,0.89,,0.79
