0,1,2,3,4
Market  Rent Summary,Market  Rent Summary,Market  Rent Summary,Market  Rent Summary,Market  Rent Summary
,Market  Rent (PSF),Attained  Rent (PSF),Rent  Increase Projection,Tenant  Improvement(1)
Washington Square,$69.91,$68.92,3.0% per year,$40.00
