0,1,2,3,4
Class A-1 Notes,,$,194100000,
Class A-2 Notes,,,331000000,
Class A-3 Notes,,,331000000,
Class A-4 Notes,,,64160000,
Class B Notes,,,28870000,
Class C Notes,,,14475000,
Total,,$,963605000,
