0,1,2,3,4
,,,,
Underwriter,,Principal  Amount of Class A-2 Notes(1),,Principal  Amount of Class A-3 Notes(1)
BNP Paribas Securities Corp.,,$,,$
Citigroup Global Markets Inc.,,$,,$
Mizuho Securities USA LLC,,$,,$
Santander US Capital Markets LLC,,$,,$
"Academy Securities, Inc.",,$,,$
"CastleOak Securities, L.P.",,$,,$
,,,,
Total,,"$555,860,000(2)",,"$370,580,000(2)"
,,,,
