0,1,2,3,4
,Model,Vehicle  Type,Percentage  of Initial Pool Balance,
,F-150,Light  Truck,33.61%,
,Explorer,Utility,11.52,
,Expedition,Utility,6.02,
,Bronco Sport,Utility,5.89,
,Escape,Utility,5.89,
