0,1,2,3,4,5,6
Class A-1 Notes,,,,$,492000000.0,
Class A-2a Notes  Class A-2b Notes,},,,$,746000000.0,
Class A-3 Notes,,,,$,758000000.0,
Class A-4 Notes,,,,$,109280000.0,
Certificates,,,,$,53983999.93,
Total,,,,$,2159263999.93,
