0,1,2,3
Class of  Certificates,Low Estimate  of  Credit Spread,Base Case  Credit Spread,High Estimate  of  Credit Spread
Class A-1,0.60%,0.70%,0.80%
Class A-2,0.66%,0.76%,0.86%
Class A-3,0.68%,0.78%,0.88%
Class A-S,1.00%,1.10%,1.20%
Class B,1.25%,1.40%,1.55%
Class C,1.55%,1.75%,1.95%
Class D,4.10%,4.35%,4.60%
