0,1,2,3,4
Payment Date,,Yield Supplement  Overcollateralization  Amount,Yield Supplement  Overcollateralization  Amount,
Closing Date,,$,165331190.55,
July 2026,,,155158117.32,
August 2026,,,149781992.51,
September 2026,,,144490762.44,
October 2026,,,139285342.06,
November 2026,,,134166653.88,
December 2026,,,129135623.41,
January 2027,,,124193171.55,
February 2027,,,119340221.65,
March 2027,,,114577709.74,
April 2027,,,109906543.50,
May 2027,,,105327631.47,
June 2027,,,100841839.46,
July 2027,,,96450016.50,
August 2027,,,92153044.24,
September 2027,,,87951822.67,
October 2027,,,83847247.24,
November 2027,,,79840242.64,
December 2027,,,75931738.76,
January 2028,,,72122644.25,
February 2028,,,68413859.60,
March 2028,,,64806249.51,
April 2028,,,61300696.39,
May 2028,,,57897930.67,
June 2028,,,54598545.41,
July 2028,,,51403022.38,
August 2028,,,48311975.87,
September 2028,,,45326120.15,
October 2028,,,42446193.49,
November 2028,,,39672954.12,
December 2028,,,37007132.95,
January 2029,,,34449409.49,
February 2029,,,32000052.87,
March 2029,,,29658803.06,
April 2029,,,27425395.15,
May 2029,,,25299073.07,
June 2029,,,23278489.42,
July 2029,,,21361016.99,
August 2029,,,19544859.96,
September 2029,,,17828681.32,
October 2029,,,16211418.67,
November 2029,,,14692525.93,
December 2029,,,13270791.34,
January 2030,,,11945015.97,
February 2030,,,10714356.28,
March 2030,,,9577990.89,
April 2030,,,8534281.27,
May 2030,,,7578423.03,
June 2030,,,6703940.51,
July 2030,,,5904047.06,
August 2030,,,5175658.49,
