0,1,2,3
Type/Recipient(1),Amount(1),Source(1),Frequency
Fees,,,
Master Servicing Fee / Master Servicer,"With respect to the Mortgage Loans and any related Serviced Companion Loan, the product of the monthly portion of the related annual Servicing Fee Rate calculated on the Stated Principal Balance of such Mortgage Loan and any related Serviced Companion Loan.","Out of recoveries of interest with respect to the related Mortgage Loan (and any related Serviced Companion Loan) or if unpaid after final recovery on the related Mortgage Loan, out of general collections on deposit in the Collection Account with respect to the other Mortgage Loans.",Monthly
Special Servicing Fee / Special Servicer,"With respect to each Mortgage Loan (other than a Non-Serviced Mortgage Loan) and the related Serviced Companion Loan that are Specially Serviced Loans (including REO Properties), the product of the monthly portion of the related annual Special Servicing Fee Rate calculated on the Stated Principal Balance of such Specially Serviced Loan.","First, from Liquidation Proceeds, Insurance and Condemnation Proceeds, and collections in respect of the related Mortgage Loan (and any related Serviced Companion Loan), and then from general collections on deposit in the Collection Account with respect to the other Mortgage Loans.",Monthly
Workout Fee / Special Servicer(2),With respect to each Mortgage Loan (other than a Non-Serviced Mortgage Loan) and the related Serviced Companion Loan that are,"Out of each collection of interest, principal, and prepayment consideration received on the related Mortgage Loan (and each",Time to time
