0,1,2,3
Class of Certificates,Low Estimate of  Assumed Certificate Coupon,Base Case Assumed  Certificate Coupon,High Estimate of  Assumed Certificate Coupon
Class A-1,4.612%,4.875%,5.273%
Class A-2,4.929%,5.205%,5.609%
Class A-3,5.408%,5.689%,6.098%
Class A-S,5.661%,5.993%,6.451%
Class B,5.811%,6.194%,6.702%
Class C,5.614%,6.039%,6.586%
Class D,4.750%,4.750%,4.750%
