0,1,2,3
Type/Recipient(1),Amount(1),Source(1),Frequency
Fees,,,
Master Servicing Fee / Master Servicer,"With respect to each Mortgage Loan, REO Loan and any related Serviced Companion Loan, the product of the monthly portion of the related annual Servicing Fee Rate calculated on the Stated Principal Balance of such Mortgage Loan, REO Loan and any related Serviced Companion Loan.","Out of recoveries of interest with respect to the related Mortgage Loan (and REO Loan or any related Serviced Companion Loan) or if unpaid after final recovery on the related Mortgage Loan, out of general collections on deposit in the Collection Account with respect to the other Mortgage Loans.",Monthly
Special Servicing Fee / Special Servicer,"With respect to each Mortgage Loan (other than a Non-Serviced Mortgage Loan) and the related Serviced Companion Loan that are Specially Serviced Loans (including REO Properties), the product of the monthly portion of the related annual Special Servicing Fee Rate calculated on the Stated Principal Balance of such Specially Serviced Loan.","First, from Liquidation Proceeds, Insurance and Condemnation Proceeds, and collections in respect of the related Mortgage Loan (and any related Serviced Companion Loan), and then from general collections on deposit in the Collection Account with respect to the other Mortgage Loans.",Monthly
Workout Fee / Special Servicer(2),"With respect to each Mortgage Loan (other than a Non-Serviced Mortgage Loan) and the related Serviced Companion Loan that are Corrected Loans, the Workout Fee Rate multiplied by all payments of interest and principal received on such Mortgage Loan and the related Serviced Companion Loan for so long as they remain a Corrected Loan.","Out of each collection of interest, principal, and prepayment consideration received on the related Mortgage Loan (and each related Serviced Companion Loan) and then from general collections on deposit in the Collection Account with respect to the other Mortgage Loans.",Time to time
Liquidation Fee /Special Servicer(2),"With respect to each Mortgage Loan (other than a Non-Serviced Mortgage Loan) and any related Serviced Companion Loan that is a Specially Serviced Loan (or REO Property) or for which the special servicer is the enforcing servicer for which the special servicer obtains (i) a full, partial or discounted payoff, (ii) any Liquidation Proceeds or Insurance and Condemnation Proceeds (including with respect to the related Companion Loan(s), if applicable), or (iii) Loss of Value Payments, an amount calculated by application of a Liquidation Fee Rate to the related payment or proceeds (exclusive of default interest).","From any Liquidation Proceeds, Insurance and Condemnation Proceeds, Loss of Value Payments and any other revenues received with respect to the related Mortgage Loan (and each related Serviced Companion Loan) and then from general collections on deposit in the Collection Account with respect to the other Mortgage Loans.",Time to time
Additional Servicing Compensation / Master,"All modification fees, assumption application fees,",Related payments made by borrowers with respect to the,Time to time
