0,1,2,3,4
,,,,
AART 2023-1,AART 2023-1,AART 2023-1,AART 2023-1,
State,,Percentage of Aggregate Amount Financed,Percentage of Aggregate Amount Financed,
Texas,,,13.36,%
Florida,,,9.49,%
California,,,6.21,%
Pennsylvania,,,5.64,%
New Jersey,,,4.53,%
North Carolina,,,4.52,%
