0,1,2,3,4
,,,,
"$193,610,000",,%,,Class A-1 Asset-backed Notes
"$288,000,000",,%,,Class A-2 Asset-backed Notes
"$168,180,000",,%,,Class A-3 Asset-backed Notes
"$ 57,870,000",,%,,Class B Asset-backed Notes
"$ 67,960,000",,%,,Class C Asset-backed Notes
"$ 65,330,000",,%,,Class D Asset-backed Notes
