0,1,2,3,4
Payment Date,,Yield Supplement  Overcollateralization  Amount,Yield Supplement  Overcollateralization  Amount,
February 2029,,,7402831.60,
March 2029,,,6691576.63,
April 2029,,,6028538.94,
May 2029,,,5413564.42,
June 2029,,,4845712.77,
July 2029,,,4322559.70,
August 2029,,,3839323.91,
September 2029,,,3390045.88,
October 2029,,,2970546.76,
November 2029,,,2579432.21,
December 2029,,,2216602.33,
January 2030,,,1882136.97,
February 2030,,,1576152.22,
March 2030,,,1298734.45,
April 2030,,,1049972.60,
May 2030,,,829910.44,
June 2030,,,638446.14,
July 2030,,,475375.08,
August 2030,,,340383.01,
September 2030,,,233363.63,
October 2030,,,154063.69,
November 2030,,,100887.58,
December 2030,,,69146.46,
January 2031,,,51434.85,
February 2031,,,40218.78,
March 2031,,,31741.07,
April 2031,,,25043.15,
May 2031,,,19619.82,
June 2031,,,15126.46,
July 2031,,,11315.36,
August 2031,,,8090.71,
September 2031,,,5428.14,
October 2031,,,3324.24,
November 2031,,,1774.66,
December 2031,,,774.80,
January 2032,,,275.39,
February 2032,,,74.81,
March 2032,,,19.91,
April 2032,,,7.93,
May 2032,,,2.06,
June 2032 (and thereafter),,,0.00,
