0,1,2,3,4,5,6
Period,,Beginning  Aggregate  Securitization  Value ($),,Monthly  Payment ($),,ALG  Residual  Value ($)
January 2024,,1496835259.27,,30516481.88,,0.00
February 2024,,1480538712.35,,30873212.32,,0.00
March 2024,,1463730617.80,,31073479.37,,0.00
April 2024,,1446562579.30,,31138727.05,,0.00
May 2024,,1429166196.75,,31175522.18,,0.00
June 2024,,1411567753.44,,30948303.77,,9204494.98
July 2024,,1384824848.35,,30744716.37,,8322315.25
August 2024,,1358913652.79,,30537294.97,,7909112.13
September 2024,,1333376925.39,,30296217.06,,8846441.55
October 2024,,1306901347.57,,30088800.72,,7522099.04
November 2024,,1281706010.61,,29807059.28,,10239286.80
December 2024,,1253835871.63,,29421793.84,,13550671.95
January 2025,,1222774846.62,,29083635.97,,12992073.30
February 2025,,1192315498.39,,28695351.50,,14487536.60
March 2025,,1160459607.53,,28291131.93,,14538501.90
April 2025,,1128654339.97,,27933050.15,,13113117.90
May 2025,,1098330388.15,,27537948.90,,14313792.75
June 2025,,1066912785.19,,27178342.69,,13364802.60
July 2025,,1036505311.36,,26848203.57,,11946990.50
August 2025,,1007556917.74,,26516170.21,,11846610.90
September 2025,,978765927.35,,26106614.64,,14538164.15
October 2025,,947419424.87,,25603083.73,,17720792.65
November 2025,,913096033.03,,25241218.88,,12585262.95
December 2025,,883943963.51,,23479422.19,,58504143.20
January 2026,,810357865.78,,22157818.63,,41623180.20
February 2026,,754275266.67,,20634259.23,,47083459.95
March 2026,,693723162.52,,18825264.60,,56727881.95
April 2026,,624760386.02,,17334272.41,,47596580.15
May 2026,,565764757.13,,15458582.93,,58914794.80
June 2026,,496766144.59,,13717102.16,,54313058.40
July 2026,,433455262.40,,11852409.17,,57472891.45
August 2026,,368247786.78,,9006238.94,,84208608.85
September 2026,,278531292.96,,6073790.43,,87552869.37
October 2026,,187550680.44,,2739688.38,,101529710.55
November 2026,,85063012.98,,0.00,,85871111.60
December 2026,,0.00,,0.00,,0.00
