0,1,2,3,4
,Model,Vehicle  Type,Percentage  of Pool Balance,Percentage  of Pool Balance
,F-150,Light  Truck,37.14,%
,Explorer,Utility,11.09,
,F-250,Light  Truck,7.03,
,F-350,Light  Truck,5.96,
