0,1,2,3,4,5,6,7,8,9,10,11,12
Payment Date,,0.50%,,1.00%,,1.30%,,1.50%,,1.70%,,2.00%
Closing Date,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"September 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"October 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"November 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"December 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"January 21, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"February 21, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"March 21, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"April 21, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"May 21, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"June 21, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"July 21, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"August 21, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"September 21, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"October 21, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"November 21, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,92.12%
"December 21, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,99.87%,,83.79%
"January 21, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,92.13%,,75.82%
"February 21, 2027",,100.00%,,100.00%,,100.00%,,94.81%,,84.66%,,68.21%
"March 21, 2027",,100.00%,,100.00%,,97.36%,,87.69%,,77.47%,,60.97%
"April 21, 2027",,100.00%,,100.00%,,90.89%,,81.09%,,70.73%,,54.02%
"May 21, 2027",,100.00%,,98.48%,,84.59%,,74.69%,,64.23%,,47.37%
"June 21, 2027",,100.00%,,92.42%,,78.44%,,68.48%,,57.97%,,41.01%
"July 21, 2027",,100.00%,,86.48%,,72.46%,,62.48%,,51.94%,,34.95%
"August 21, 2027",,100.00%,,80.65%,,66.64%,,56.67%,,46.15%,,29.20%
"September 21, 2027",,96.02%,,74.94%,,60.99%,,51.07%,,40.60%,,23.74%
"October 21, 2027",,90.27%,,69.35%,,55.51%,,45.67%,,35.29%,,18.59%
"November 21, 2027",,84.57%,,63.87%,,50.19%,,40.48%,,30.23%,,13.75%
"December 21, 2027",,78.90%,,58.51%,,45.05%,,35.49%,,25.41%,,9.21%
"January 21, 2028",,73.29%,,53.28%,,40.07%,,30.71%,,20.84%,,4.99%
"February 21, 2028",,67.71%,,48.16%,,35.27%,,26.13%,,16.51%,,1.08%
"March 21, 2028",,63.29%,,43.99%,,31.29%,,22.28%,,12.80%,,0.00%
"April 21, 2028",,58.89%,,39.92%,,27.43%,,18.58%,,9.27%,,0.00%
"May 21, 2028",,54.53%,,35.95%,,23.71%,,15.05%,,5.94%,,0.00%
"June 21, 2028",,50.21%,,32.06%,,20.13%,,11.68%,,2.80%,,0.00%
"July 21, 2028",,45.91%,,28.27%,,16.68%,,8.48%,,0.00%,,0.00%
"August 21, 2028",,41.65%,,24.57%,,13.36%,,5.44%,,0.00%,,0.00%
"September 21, 2028",,37.42%,,20.97%,,10.19%,,2.56%,,0.00%,,0.00%
"October 21, 2028",,33.23%,,17.47%,,7.15%,,0.00%,,0.00%,,0.00%
"November 21, 2028",,29.07%,,14.06%,,4.24%,,0.00%,,0.00%,,0.00%
"December 21, 2028",,24.95%,,10.75%,,1.48%,,0.00%,,0.00%,,0.00%
"January 21, 2029",,20.86%,,7.54%,,0.00%,,0.00%,,0.00%,,0.00%
"February 21, 2029",,16.81%,,4.43%,,0.00%,,0.00%,,0.00%,,0.00%
"March 21, 2029",,13.94%,,2.15%,,0.00%,,0.00%,,0.00%,,0.00%
"April 21, 2029",,11.11%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"May 21, 2029",,8.29%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"June 21, 2029",,5.50%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"July 21, 2029",,2.74%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"August 21, 2029",,0.00%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
,,,,,,,,,,,,
Weighted Average Life To Maturity (years)(1)(2),,2.95,,2.62,,2.39,,2.22,,2.06,,1.82
Weighted Average Life To Call (years)(1)(3),,2.94,,2.60,,2.38,,2.22,,2.06,,1.82
