0,1,2,3,4
Payment Date,,Yield Supplement Overcollateralization Amount,Yield Supplement Overcollateralization Amount,
Closing Date,,$,69932944.78,
November 2024,,,65773342.38,
December 2024,,,63411409.68,
January 2025,,,61091199.43,
February 2025,,,58813166.90,
March 2025,,,56577771.24,
April 2025,,,54385469.98,
May 2025,,,52236717.70,
June 2025,,,50131956.94,
July 2025,,,48071636.61,
August 2025,,,46056207.29,
September 2025,,,44086024.93,
October 2025,,,42161253.28,
November 2025,,,40281803.72,
December 2025,,,38447266.45,
January 2026,,,36657284.22,
February 2026,,,34911519.93,
March 2026,,,33209535.97,
April 2026,,,31550906.09,
May 2026,,,29935573.25,
June 2026,,,28363851.96,
July 2026,,,26836112.46,
August 2026,,,25352700.96,
September 2026,,,23913759.87,
October 2026,,,22518932.38,
November 2026,,,21167967.52,
December 2026,,,19860958.76,
January 2027,,,18598114.34,
February 2027,,,17379715.33,
March 2027,,,16206112.47,
April 2027,,,15077724.29,
May 2027,,,13994970.47,
June 2027,,,12958242.17,
July 2027,,,11967930.10,
August 2027,,,11024358.03,
September 2027,,,10127620.16,
October 2027,,,9277090.77,
November 2027,,,8471607.12,
December 2027,,,7709684.48,
January 2028,,,6989583.90,
February 2028,,,6309599.19,
March 2028,,,5669805.30,
April 2028,,,5070522.07,
May 2028,,,4512076.13,
June 2028,,,3994740.78,
July 2028,,,3518712.71,
August 2028,,,3084102.00,
September 2028,,,2690708.45,
October 2028,,,2337254.22,
November 2028,,,2020762.19,
December 2028,,,1737025.81,
January 2029,,,1482588.22,
