0,1,2,3,4
Retail – Anchored,Loan  #15,Cut-off  Date Balance:,,"$12,000,000"
3820-3930 44th Avenue and,Rock River Plaza,Cut-off  Date LTV:,,33.3%
3811-3937 41st Avenue,,UW  NCF DSCR:,,4.87x
"Moline, IL 61265",,UW  NOI Debt Yield:,,26.9%
