0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,95.56
"October 15, 2025",,,100.00,,100.00,,100.00,,99.31,,94.24,,86.02
"November 15, 2025",,,100.00,,100.00,,99.22,,91.42,,85.82,,76.69
"December 15, 2025",,,100.00,,100.00,,92.35,,83.77,,77.61,,67.58
"January 15, 2026",,,100.00,,99.55,,85.57,,76.24,,69.56,,58.69
"February 15, 2026",,,100.00,,93.91,,78.87,,68.85,,61.67,,50.02
"March 15, 2026",,,100.00,,88.29,,72.27,,61.59,,53.95,,41.56
"April 15, 2026",,,97.72,,82.69,,65.75,,54.47,,46.40,,33.33
"May 15, 2026",,,92.91,,77.12,,59.32,,47.48,,39.02,,25.32
"June 15, 2026",,,88.08,,71.57,,52.98,,40.62,,31.80,,17.54
"July 15, 2026",,,83.21,,66.04,,46.73,,33.90,,24.75,,9.98
"August 15, 2026",,,78.30,,60.54,,40.57,,27.32,,17.88,,2.66
"September 15, 2026",,,73.36,,55.06,,34.50,,20.88,,11.18,,0.00
"October 15, 2026",,,68.39,,49.61,,28.53,,14.58,,4.65,,0.00
"November 15, 2026",,,63.60,,44.37,,22.79,,8.52,,0.00,,0.00
"December 15, 2026",,,58.77,,39.15,,17.15,,2.60,,0.00,,0.00
"January 15, 2027",,,53.91,,33.95,,11.59,,0.00,,0.00,,0.00
"February 15, 2027",,,49.01,,28.78,,6.13,,0.00,,0.00,,0.00
"March 15, 2027",,,44.09,,23.64,,0.75,,0.00,,0.00,,0.00
"April 15, 2027",,,39.12,,18.52,,0.00,,0.00,,0.00,,0.00
"May 15, 2027",,,34.12,,13.42,,0.00,,0.00,,0.00,,0.00
"June 15, 2027",,,29.09,,8.35,,0.00,,0.00,,0.00,,0.00
"July 15, 2027",,,24.02,,3.30,,0.00,,0.00,,0.00,,0.00
"August 15, 2027",,,18.92,,0.00,,0.00,,0.00,,0.00,,0.00
"September 15, 2027",,,13.79,,0.00,,0.00,,0.00,,0.00,,0.00
"October 15, 2027",,,8.62,,0.00,,0.00,,0.00,,0.00,,0.00
"November 15, 2027",,,3.96,,0.00,,0.00,,0.00,,0.00,,0.00
"December 15, 2027",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,1.81,,1.51,,1.22,,1.07,,0.97,,0.85
Weighted Average Life to Maturity (Years)(2),,,1.81,,1.51,,1.22,,1.07,,0.97,,0.85
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
