0,1,2,3,4
Class A-1 Notes,,$,358400000.00,
Class A-2a Notes(1),,$,_______,
Class A-2b Notes(1),,$,_______,
Class A-3 Notes,,$,524800000.00,
Class A-4 Notes,,$,88000000.00,
Class B Notes,,$,40000000.00,
Reserve Account Initial Deposit(2),,$,4000000.45,
Yield Supplement Overcollateralization Amount,,$,74827486.25,
Initial Overcollateralization,,$,179.40,
Total,,$,1678827666.10,
