0,1,2,3,4,5,6
Class A-1 Notes,,,,$,432000000.0,
Class A-2a Notes Class A-2b Notes,},,,$,584000000.0,
Class A-3 Notes,,,,$,584000000.0,
Class A-4 Notes,,,,$,84220000.0,
Certificates,,,,$,43185182.46,
Total,,,,$,1727405182.46,
