0,1,2,3,4
Mixed  Use – Retail/Office,Loan  #6,Cut-off  Date Balance:,,"$48,000,000"
3601  – 3747 South La Brea Avenue and,Baldwin  Hills Center,Cut-off  Date LTV:,,53.5%
5110  – 5130 Obama Boulevard,,UW  NCF DSCR:,,1.75x
"Los  Angeles, CA 90016",,UW  NOI Debt Yield:,,11.6%
